customer_id,age,region,account_type,tenure_months,monthly_income,avg_monthly_balance,credit_score,num_products,has_credit_card,has_crypto_wallet,uses_mobile_app,customer_service_calls,missed_payments_6m,support_rating,contract_type,monthly_fees,digital_engagement_score,loan_amount,loan_term_months,debt_to_income_ratio,interest_rate,loan_repaid
PBG-200108,46,North East,Premium,49,3709,3690,690,3,Yes,No,Yes,2,0,3,No fixed term,16.99,100,5000,24,0.16,8.86,1
PBG-200525,46,South East,Business,23,4797,2554,761,5,Yes,No,No,2,0,4,Monthly,12,80,5000,36,0.26,7.23,1
PBG-201068,34,London,Business,34,3590,1602,664,2,,No,Yes,1,0,4,No fixed term,12,100,5000,24,0.25,8.14,1
PBG-200074,54,London,Plus,42,3480,1606,676,2,Yes,Yes,Yes,1,0,4,Annual,7,89,2000,24,0.11,9.01,1
PBG-200862,18,South East,Premium,11,2162,955,705,2,Yes,No,No,0,0,5,Annual,16.99,67,1000,36,0.23,6.38,0
PBG-200353,31,Yorkshire and the Humber,Everyday,63,2868,1935,727,3,No,No,No,0,0,3,No fixed term,0,70,5000,48,0.34,8.64,1
PBG-200288,37,North West,Everyday,46,2582,2885,676,5,Yes,Yes,No,4,2,1,Monthly,0,35,20000,24,0.37,9.37,0
PBG-200315,55,Wales,Premium,14,4647,1850,672,2,No,No,Yes,1,0,1,Monthly,16.99,100,5000,24,0.27,8.2,1
PBG-200418,33,London,Plus,7,2699,2259,664,1,Yes,Yes,Yes,2,2,4,Annual,7,96,5000,12,0.23,8.19,0
PBG-200521,55,South East,Everyday,55,5586,5808,706,4,Yes,No,Yes,1,0,2,Monthly,0,81,2000,24,0.25,8.93,1
PBG-201142,46,North East,Everyday,45,1968,,559,1,No,No,Yes,2,0,1,No fixed term,0,82,1000,48,0.2,12.15,0
PBG-200334,33,Yorkshire and the Humber,Business,37,3257,1982,,2,No,No,Yes,1,0,5,No fixed term,12,93,3000,24,0.4,3.9,1
PBG-200811,37,South West,Everyday,51,3955,5118,572,4,No,Yes,Yes,3,0,2,Monthly,0,64,5000,48,0.24,11.67,1
PBG-200330,26,London,Business,64,4764,5030,487,4,No,No,Yes,2,2,4,Annual,12,88,5000,48,0.27,16.35,1
PBG-200470,56,London,Everyday,68,3016,3026,628,3,No,No,Yes,2,0,5,Monthly,0,67,25000,24,0.28,11.2,1
PBG-200960,42,Yorkshire and the Humber,Everyday,36,3973,3006,640,5,Yes,No,No,5,0,5,Annual,0,64,1000,48,0.22,9.68,1
PBG-200490,28,Scotland,Everyday,26,2448,1128,755,4,Yes,No,Yes,0,2,4,No fixed term,0,86,10000,36,0.21,6.21,0
PBG-200443,47,East Midlands,Everyday,31,4541,3636,681,1,Yes,No,Yes,1,1,5,Annual,0,88,7500,36,0.16,8.45,0
PBG-200044,30,East Midlands,Plus,7,4249,4046,808,3,Yes,No,Yes,2,0,3,Monthly,7,71,7500,24,0.3,4.65,1
PBG-200767,26,West Midlands,Everyday,17,3212,1177,661,2,No,No,Yes,0,2,,Annual,0,,7500,36,0.48,12.05,0
PBG-201167,41,Wales,Plus,5,4566,4915,,1,No,No,Yes,1,0,3,Monthly,7,88,7500,12,0.23,13.38,0
PBG-200848,40,London,Plus,33,2607,2160,,4,Yes,No,Yes,1,0,4,Monthly,7,93,10000,24,0.3,9.78,1
PBG-200178,34,West Midlands,Business,16,2107,325,717,4,Yes,No,No,0,0,5,Annual,12,44,2000,24,0.22,7.3,1
PBG-201145,29,North West,Everyday,39,2089,1886,626,2,Yes,No,Yes,0,0,4,No fixed term,0,98,1000,24,0.28,11.9,1
PBG-200467,25,North West,Plus,28,1772,498,688,3,Yes,No,Yes,5,0,4,No fixed term,7,100,15000,24,0.45,9.33,1
PBG-201055,44,North West,Everyday,8,2685,2284,665,3,Yes,No,Yes,1,4,3,Monthly,0,80,7500,36,0.49,10.98,0
PBG-200987,38,North West,Everyday,62,4322,4546,729,4,Yes,No,No,0,1,4,Monthly,0,65,10000,36,0.32,8.37,1
PBG-200636,29,Yorkshire and the Humber,Premium,20,2939,1145,850,2,Yes,No,Yes,2,1,4,No fixed term,16.99,100,3000,60,0.34,4.45,1
PBG-200894,35,East Midlands,Everyday,38,2029,1565,655,3,No,No,No,3,1,3,Monthly,0,,2000,36,0.05,9.19,1
PBG-200062,44,Scotland,Everyday,38,,250,619,4,Yes,Yes,Yes,0,0,3,Annual,0,100,2000,36,0.21,11.28,0
PBG-200664,63,London,Business,48,3666,1543,820,4,Yes,Yes,No,1,0,2,Annual,12,72,10000,60,,,1
PBG-200761,53,London,Everyday,79,3610,879,652,3,,No,Yes,2,0,,Monthly,0,87,3000,36,0.22,11.75,1
PBG-200338,42,South East,Plus,34,5421,5597,556,4,Yes,No,Yes,1,0,3,Monthly,7,64,3000,48,0.17,11.86,1
PBG-200981,18,North East,Everyday,52,1981,1360,675,4,Yes,No,Yes,1,0,3,Monthly,0,100,1000,24,0.07,6.14,1
PBG-200328,19,North East,Everyday,78,3749,3114,545,2,Yes,No,Yes,2,0,5,Annual,0,100,7500,24,0.37,12.31,0
PBG-200501,29,North East,Plus,16,2828,445,604,2,No,Yes,No,2,1,5,Annual,7,85,5000,36,0.21,9.71,0
PBG-200221,26,Yorkshire and the Humber,Everyday,38,3253,4728,590,2,No,Yes,Yes,1,0,4,No fixed term,0,59,15000,48,0.22,,1
PBG-200781,36,London,Business,73,4710,4654,625,4,Yes,No,Yes,0,0,4,No fixed term,12,89,5000,60,0.15,10.67,1
PBG-201041,56,South West,Plus,66,2645,3334,836,4,Yes,No,Yes,3,2,4,Annual,7,100,1000,60,0.41,6.45,1
PBG-200232,42,London,Business,12,3462,4229,628,3,No,No,Yes,1,0,4,Monthly,12,85,1000,36,0.35,12.36,1
PBG-200640,33,South West,Premium,49,2507,2489,757,1,Yes,No,Yes,2,0,,Monthly,16.99,86,25000,12,0.16,4.99,1
PBG-200813,25,South West,Plus,8,4047,3339,671,2,No,No,No,0,0,,Monthly,7,47,3000,36,0.34,9.51,1
PBG-200713,31,South East,Everyday,20,2661,2167,728,1,Yes,No,No,3,0,4,No fixed term,0,72,5000,36,0.06,5.74,1
PBG-200797,33,Scotland,Business,60,1913,1571,786,2,Yes,No,Yes,0,2,2,Monthly,12,100,5000,48,0.2,5.41,1
PBG-200865,46,North West,Everyday,45,7018,7854,749,1,No,No,Yes,2,0,5,Annual,0,100,5000,48,0.26,7.19,1
PBG-200465,35,East Midlands,Plus,19,4033,3985,748,2,No,No,Yes,2,1,4,Monthly,7,86,2000,12,0.08,3.9,1
PBG-200774,30,West Midlands,Everyday,62,,1741,563,1,Yes,No,Yes,3,0,1,Monthly,0,94,25000,24,0.35,13.43,0
PBG-200282,52,London,Plus,20,2738,1848,710,3,Yes,No,Yes,2,2,3,Monthly,7,100,7500,60,0.36,8.3,0
PBG-200333,55,North West,Everyday,22,4316,5556,647,3,No,No,No,1,2,2,No fixed term,0,92,3000,12,0.23,10.25,0
PBG-200252,29,East Midlands,Everyday,45,2014,1998,653,5,Yes,No,Yes,0,1,4,No fixed term,0,95,5000,24,0.14,11,1
PBG-201082,56,Yorkshire and the Humber,Everyday,29,3214,1899,738,1,Yes,No,Yes,2,0,4,Monthly,0,86,5000,60,0.06,4.17,1
PBG-200685,37,London,Everyday,24,1511,,649,1,Yes,Yes,No,1,2,2,Annual,0,32,7500,24,0.46,12.16,0
PBG-200255,49,East Midlands,Everyday,68,2449,,642,3,No,No,No,2,4,2,No fixed term,0,30,5000,60,0.19,9.45,1
PBG-200645,40,London,Premium,30,6762,,615,2,No,Yes,Yes,3,0,1,Monthly,16.99,,2000,48,0.45,9.95,0
PBG-200678,50,West Midlands,Everyday,49,2580,2196,625,4,Yes,No,Yes,1,0,3,No fixed term,0,90,7500,12,0.35,9.88,1
PBG-200397,74,North West,Everyday,55,3129,3391,780,3,No,Yes,Yes,1,0,,Annual,0,100,20000,24,0.36,5.33,0
PBG-200342,,Scotland,Premium,32,5408,2025,551,2,No,No,Yes,3,1,3,Monthly,16.99,100,10000,24,,13.79,0
PBG-200927,31,South West,Everyday,34,9500,5602,567,2,Yes,No,No,1,0,5,No fixed term,0,68,5000,48,0.22,10.66,1
PBG-200623,36,North West,Plus,102,2973,3136,713,3,Yes,No,Yes,0,3,3,Monthly,7,68,10000,60,0.38,7.66,0
PBG-200901,50,West Midlands,Everyday,53,3405,,707,2,Yes,No,Yes,0,0,5,No fixed term,0,100,15000,24,0.13,6.71,1
PBG-200234,42,West Midlands,Plus,39,2490,2256,638,2,No,No,Yes,4,0,4,No fixed term,7,81,1000,24,0.4,9.54,0
PBG-200783,29,Scotland,,17,5013,2532,702,1,Yes,No,Yes,0,0,4,Monthly,7,95,7500,36,0.23,9.39,1
PBG-200972,32,East Midlands,Everyday,78,2294,2172,622,2,No,No,No,3,0,5,Monthly,0,48,5000,12,0.39,11.37,1
PBG-201154,47,Scotland,Plus,71,3174,2184,565,2,No,No,No,1,2,3,Annual,7,36,25000,24,0.39,15.13,0
PBG-200133,64,North West,Premium,64,5299,6270,690,3,No,No,Yes,4,2,4,Monthly,16.99,38,3000,24,0.39,10.67,1
PBG-200245,55,West Midlands,Premium,14,,2900,695,3,Yes,No,,3,0,5,No fixed term,16.99,75,10000,36,0.22,8.23,1
PBG-200939,32,East Midlands,Everyday,23,4489,2157,665,2,No,Yes,Yes,1,0,5,Annual,0,71,10000,36,0.08,7.15,1
PBG-200863,29,Scotland,Plus,12,5172,1549,560,2,Yes,No,,2,0,4,Annual,7,100,5000,12,0.07,12.45,1
PBG-200194,31,East Midlands,Everyday,34,2223,2178,667,1,Yes,No,Yes,1,0,3,Monthly,0,60,3000,36,0.24,9.03,1
PBG-200920,53,North East,Business,25,3345,2802,818,3,,No,Yes,2,0,3,No fixed term,12,69,7500,24,0.1,4.42,1
PBG-200071,40,Scotland,Plus,37,3472,1220,712,2,Yes,No,Yes,0,0,3,Annual,7,89,1000,48,0.48,10.34,1
PBG-201018,35,Scotland,Plus,64,2749,2084,685,3,Yes,No,Yes,1,0,4,Annual,7,,1000,12,0.1,9.41,1
PBG-201089,31,South East,Plus,26,2660,2537,655,1,No,No,Yes,1,0,4,Monthly,7,70,10000,60,,9.88,0
PBG-200519,42,North West,Everyday,41,4677,4651,725,1,Yes,No,Yes,0,0,4,Annual,0,86,10000,36,0.23,5.09,1
PBG-200750,39,London,Everyday,19,4353,2027,616,1,Yes,No,Yes,2,0,3,Monthly,0,93,2000,36,,9.05,1
PBG-200002,53,East Midlands,Business,46,2552,1419,607,1,No,No,Yes,2,0,4,No fixed term,12,88,7500,12,0.13,10.54,0
PBG-200644,44,London,Premium,39,2623,1823,631,3,Yes,No,Yes,1,0,1,Annual,16.99,91,3000,36,0.31,10.78,1
PBG-200475,32,Wales,Plus,47,4653,2154,602,1,No,No,Yes,0,0,3,Monthly,7,67,7500,48,0.03,8.77,0
PBG-200594,30,South West,Plus,36,4010,1554,686,1,No,No,Yes,0,0,3,Monthly,7,75,15000,12,0.25,7.79,1
PBG-201026,47,South East,Everyday,128,2611,2534,696,2,No,No,Yes,2,0,3,Annual,0,100,3000,24,0.08,8.02,1
PBG-200137,77,Yorkshire and the Humber,Everyday,9,1650,2003,715,1,No,No,Yes,3,0,4,Monthly,0,97,5000,24,0.2,9.11,1
PBG-200208,18,Yorkshire and the Humber,Everyday,27,2141,2442,615,2,Yes,Yes,Yes,1,1,4,No fixed term,0,79,3000,12,0.14,10.17,0
PBG-201048,24,Northern Ireland,Everyday,10,3739,1998,737,2,Yes,No,Yes,3,1,3,No fixed term,0,52,3000,48,0.43,10.4,0
PBG-200150,35,Northern Ireland,Everyday,102,2507,1974,726,2,Yes,No,Yes,5,1,4,Monthly,0,87,5000,12,0.08,5.14,0
PBG-200243,46,London,Plus,22,,5790,616,1,No,No,Yes,1,0,4,No fixed term,7,70,20000,48,0.12,9.05,0
PBG-200014,30,London,Everyday,11,2494,1770,731,2,Yes,No,Yes,0,0,3,Monthly,0,66,5000,24,0.22,9.12,1
PBG-200608,49,Yorkshire and the Humber,Plus,62,2811,3041,706,1,Yes,No,Yes,1,0,5,Annual,7,87,1000,36,0.07,5.99,1
PBG-200250,30,East Midlands,Everyday,42,3727,4209,735,1,Yes,No,Yes,1,0,5,No fixed term,0,,10000,12,0.13,6.89,1
PBG-200572,48,North East,Everyday,21,2513,,636,1,Yes,No,Yes,3,0,5,Annual,0,100,5000,36,0.27,7.99,0
PBG-200614,31,Wales,Everyday,17,2204,1179,690,1,Yes,No,Yes,2,2,3,Monthly,0,100,7500,36,0.2,9.81,0
PBG-201101,19,London,Premium,40,2671,1505,581,1,No,No,Yes,0,0,2,Monthly,16.99,100,2000,48,0.5,15.23,1
PBG-200755,60,Yorkshire and the Humber,Plus,40,3083,2636,727,1,Yes,No,Yes,0,0,3,Monthly,7,79,5000,36,0.3,5.88,1
PBG-200024,46,East Midlands,Business,70,5519,3160,761,2,Yes,No,No,2,0,3,Annual,12,50,7500,36,0.3,5.64,0
PBG-200293,48,North West,Business,29,8090,4200,635,2,No,No,Yes,0,1,4,Annual,12,84,7500,12,0.05,7.85,1
PBG-200015,29,West Midlands,Business,37,2535,461,698,2,No,Yes,Yes,1,0,4,Monthly,12,85,2000,12,0.18,7.54,1
PBG-200830,18,East Midlands,Business,11,3726,,716,1,Yes,Yes,Yes,1,0,3,Monthly,12,100,3000,48,0.26,,1
PBG-200003,26,South West,Premium,29,3418,2384,,3,Yes,No,Yes,2,1,4,Annual,16.99,87,15000,36,0.38,6.77,0
PBG-200598,28,North West,Premium,18,4688,4417,699,4,Yes,No,Yes,1,0,3,Monthly,16.99,88,2000,12,0.26,8.44,1
PBG-200031,34,South West,,39,2260,1004,802,1,No,No,Yes,1,2,4,No fixed term,0,94,25000,36,0.26,3.9,0
PBG-200945,18,London,Everyday,29,900,1653,729,1,No,No,Yes,2,0,5,No fixed term,0,100,1000,48,0.42,5.95,1
PBG-200582,50,Scotland,Everyday,42,4084,1817,727,2,Yes,No,No,0,0,4,Annual,0,79,2000,24,0.36,8.01,0
PBG-200906,45,South East,Plus,39,4563,2645,749,1,Yes,No,Yes,0,1,5,Monthly,7,71,3000,36,0.43,5.89,0
PBG-200457,26,London,Everyday,65,1672,1498,677,2,Yes,No,Yes,2,0,4,Annual,0,100,2000,24,0.4,10.62,1
PBG-200660,22,Scotland,Everyday,65,5542,,621,2,No,No,No,1,0,3,Annual,0,87,7500,24,0.38,13.34,1
PBG-200896,58,South East,Everyday,36,2276,1400,685,1,Yes,No,Yes,2,1,3,Monthly,0,95,25000,48,0.28,10.61,0
PBG-200950,31,South West,Plus,27,4945,5530,737,4,Yes,No,No,2,0,1,Annual,7,68,20000,24,0.22,4.61,1
PBG-200416,40,West Midlands,Premium,29,4215,144,578,3,No,No,Yes,0,3,,Monthly,16.99,76,3000,48,0.32,13.2,0
PBG-200552,35,South West,Everyday,53,1921,1021,597,1,No,No,Yes,1,0,3,Monthly,0,90,2000,60,0.24,9.81,1
PBG-200547,50,London,Everyday,22,1149,1901,813,2,No,No,No,0,0,3,Annual,0,89,2000,36,,3.9,1
PBG-200959,31,East Midlands,Everyday,69,4087,4956,687,2,Yes,No,No,2,0,5,Annual,0,,15000,24,0.27,6.96,1
PBG-200892,42,Wales,Everyday,63,1835,1867,692,2,No,No,No,2,0,,Monthly,0,80,20000,48,0.05,8.65,1
PBG-200529,41,London,Business,16,4970,4741,688,4,No,No,Yes,0,0,4,Annual,12,64,10000,24,0.48,9.51,1
PBG-200652,39,Wales,Everyday,58,3338,380,680,2,No,Yes,Yes,2,1,3,No fixed term,0,76,3000,24,0.37,9.76,1
PBG-200447,52,South East,Business,24,4825,5160,668,1,No,Yes,Yes,1,0,5,Annual,12,81,3000,24,0.16,10.06,1
PBG-200403,32,South East,Everyday,25,2224,653,738,3,Yes,No,No,1,0,4,Annual,0,,10000,24,0.19,7.51,1
PBG-201189,52,Yorkshire and the Humber,Premium,69,6778,1970,701,2,No,No,Yes,2,0,2,Annual,16.99,100,5000,24,0.31,9.94,0
PBG-200254,48,Wales,Everyday,90,1753,408,722,3,Yes,No,Yes,1,2,2,Monthly,0,80,2000,24,0.41,10.16,1
PBG-200486,23,West Midlands,Premium,51,3261,1047,665,1,No,No,Yes,1,0,4,No fixed term,16.99,100,15000,24,0.34,8.35,0
PBG-200596,18,North East,Everyday,88,7073,7848,681,1,No,No,Yes,0,1,1,Annual,0,97,3000,12,0.11,7.07,1
PBG-201152,50,South East,Everyday,106,1591,0,,2,Yes,No,Yes,2,1,3,No fixed term,0,78,15000,24,,7.07,1
PBG-200816,39,London,Plus,35,1948,1608,606,2,Yes,Yes,Yes,0,0,2,No fixed term,7,60,3000,24,0.45,11.71,1
PBG-200030,45,South East,Everyday,22,2544,578,661,3,Yes,No,No,1,2,3,Monthly,0,82,5000,12,,10.48,0
PBG-200185,34,South East,Everyday,32,2337,1178,747,2,Yes,No,Yes,1,0,3,No fixed term,0,62,2000,24,0.1,3.98,1
PBG-200383,34,South East,Plus,34,3754,4807,727,1,Yes,No,No,0,2,3,Annual,7,79,2000,24,0.42,7.52,0
PBG-200518,24,Scotland,Plus,32,1750,134,695,1,No,No,Yes,2,1,4,Annual,7,51,1000,12,0.39,9.7,1
PBG-200537,,East Midlands,Everyday,20,4330,2931,662,3,Yes,No,Yes,2,0,2,Monthly,0,70,3000,48,0.19,6.9,1
PBG-200280,55,Northern Ireland,Premium,50,2818,1381,610,3,No,Yes,Yes,3,0,3,Annual,16.99,96,3000,36,0.4,12.68,1
PBG-200908,38,Yorkshire and the Humber,Premium,68,3292,1931,655,2,No,No,Yes,1,1,3,Monthly,16.99,84,15000,24,0.45,10.13,1
PBG-200398,46,South West,Everyday,30,2827,697,720,2,Yes,No,No,1,0,5,Monthly,0,83,2000,48,0.08,5.22,1
PBG-200145,54,South East,Premium,101,9500,10137,671,2,Yes,No,Yes,2,0,3,Annual,16.99,100,2000,36,0.21,10.59,1
PBG-200992,43,South East,Plus,79,3465,5037,701,2,Yes,No,Yes,2,0,4,Monthly,7,63,3000,36,0.2,7.99,1
PBG-200023,40,South East,Plus,36,1966,632,583,2,No,No,Yes,2,1,2,Monthly,7,78,3000,36,0.3,13.67,0
PBG-200956,48,East Midlands,Premium,37,5281,2955,642,2,Yes,No,No,2,0,3,Monthly,16.99,54,2000,60,0.3,10.64,1
PBG-200609,42,London,Plus,34,3304,3428,605,2,No,No,No,1,0,1,Annual,7,28,3000,48,0.22,11.08,1
PBG-200182,44,Yorkshire and the Humber,Premium,20,4856,3142,651,3,Yes,No,Yes,2,0,3,Monthly,16.99,70,5000,36,0.29,10.2,1
PBG-200040,47,North East,Premium,141,5506,2253,828,1,Yes,No,Yes,3,1,2,Monthly,16.99,100,2000,48,0.19,5.32,1
PBG-200880,36,London,Plus,47,1491,1667,574,2,Yes,Yes,Yes,1,0,5,Annual,7,69,20000,24,0.58,13.95,0
PBG-200611,47,North West,Everyday,53,3390,3666,700,2,No,No,Yes,3,0,4,No fixed term,0,100,5000,24,0.4,8.32,1
PBG-200205,31,London,Everyday,18,2791,887,553,1,Yes,No,Yes,1,0,,Monthly,0,92,2000,60,0.23,11.84,1
PBG-200727,21,North East,Plus,30,3629,3020,836,4,Yes,No,Yes,1,0,2,Annual,7,76,20000,60,0.29,4.07,1
PBG-200786,45,North West,Business,43,4936,4104,730,3,Yes,No,Yes,1,0,3,Monthly,12,69,3000,48,0.18,7.23,1
PBG-201180,,South West,Premium,46,9485,1853,507,3,No,No,Yes,3,0,4,Monthly,16.99,73,3000,12,,15.65,0
PBG-201139,41,South East,Premium,43,3359,1718,712,2,Yes,No,Yes,2,1,5,Annual,16.99,100,10000,12,0.21,7.7,1
PBG-200564,59,Wales,,21,2953,2505,771,1,Yes,No,No,0,0,3,Annual,7,56,15000,36,0.03,6.04,1
PBG-200507,30,East Midlands,Everyday,38,3432,1851,648,3,No,No,Yes,0,2,1,Monthly,0,100,1000,12,0.24,10.03,0
PBG-200578,19,North West,Plus,14,1479,,650,1,Yes,No,Yes,0,0,5,No fixed term,7,,5000,36,0.16,7.94,0
PBG-201175,40,West Midlands,Everyday,64,3177,2754,719,1,No,Yes,Yes,1,0,3,Monthly,0,74,1000,24,,7.79,1
PBG-200318,18,South East,Premium,64,2118,2698,597,1,Yes,No,Yes,5,0,3,No fixed term,16.99,100,5000,48,0.26,10.06,0
PBG-200153,42,South West,Plus,58,4775,5148,601,3,No,No,Yes,1,0,5,Annual,7,75,5000,24,0.47,13.65,0
PBG-200286,25,South East,Plus,32,2263,42,712,2,No,No,Yes,3,0,3,Monthly,7,78,20000,12,0.32,8.66,0
PBG-200619,25,South East,Everyday,47,3718,3931,844,4,Yes,Yes,Yes,1,0,3,Monthly,0,96,5000,36,0.14,3.9,1
PBG-200961,36,South East,Plus,31,2514,1440,615,4,Yes,No,No,0,0,3,No fixed term,7,36,5000,12,0.33,,1
PBG-200136,43,London,Plus,71,4472,3097,,3,Yes,No,Yes,1,0,2,Annual,7,67,2000,24,0.16,8.76,1
PBG-200703,51,Wales,Plus,10,2912,563,523,5,Yes,No,Yes,2,0,5,Annual,7,87,2000,48,0.34,15.01,0
PBG-200300,40,West Midlands,Business,52,2923,3640,779,1,Yes,No,Yes,1,3,3,No fixed term,12,90,7500,12,0.54,6.81,0
PBG-200343,18,North West,Everyday,11,2287,2127,648,1,Yes,No,No,4,0,4,No fixed term,0,25,1000,24,0.18,9.26,1
PBG-200477,55,South East,Everyday,36,3586,3548,535,3,Yes,No,Yes,3,0,1,Monthly,0,73,25000,60,0.17,14.25,0
PBG-200514,24,South West,Everyday,23,4965,1591,813,3,Yes,No,Yes,2,0,4,Annual,0,79,2000,12,0.4,6.47,1
PBG-200680,43,London,Everyday,53,1283,277,674,2,Yes,Yes,Yes,3,1,4,No fixed term,0,100,10000,48,0.22,10.6,1
PBG-200098,55,South East,Premium,6,4092,0,626,2,Yes,No,Yes,2,0,2,Annual,16.99,93,2000,24,0.19,10.16,1
PBG-200166,18,North West,Plus,42,2214,661,644,4,No,No,Yes,1,0,4,Annual,7,72,7500,48,0.42,12.65,1
PBG-200082,28,West Midlands,Business,56,6378,2535,562,1,Yes,No,Yes,0,1,3,Monthly,12,,5000,24,0.15,11.58,0
PBG-200637,50,South East,Everyday,26,4265,5018,541,3,No,No,No,3,0,1,Annual,0,70,25000,24,0.11,11.85,0
PBG-200357,44,Yorkshire and the Humber,Premium,69,1906,1014,626,2,Yes,No,Yes,2,0,4,No fixed term,16.99,64,10000,60,0.29,12.88,1
PBG-200907,44,West Midlands,Everyday,27,3165,554,704,2,Yes,No,Yes,1,2,4,Annual,0,98,15000,36,0.22,6.97,0
PBG-200493,28,Wales,Everyday,26,1149,1550,631,2,No,No,No,2,1,2,Monthly,0,47,10000,36,0.42,12.16,0
PBG-200442,18,Scotland,Everyday,40,4959,3321,597,2,,No,Yes,2,0,4,Monthly,0,,3000,12,0.3,10.55,1
PBG-200446,37,North West,Premium,36,4491,2410,708,2,No,No,No,2,0,5,Monthly,16.99,67,15000,48,0.53,7.23,1
PBG-200995,34,London,Everyday,94,1327,851,672,4,Yes,Yes,Yes,2,0,4,Monthly,0,89,10000,24,0.31,8.44,1
PBG-201008,50,North West,Plus,63,2736,1079,675,2,Yes,Yes,Yes,3,0,3,Monthly,7,60,1000,24,0.43,8.79,1
PBG-201039,23,Wales,Everyday,24,4663,1261,672,1,Yes,No,No,2,0,5,No fixed term,0,62,3000,60,0.13,10.32,1
PBG-200474,45,North West,Premium,65,6948,2247,678,1,Yes,No,No,2,2,2,Annual,16.99,,3000,24,0.45,9.99,0
PBG-200681,18,West Midlands,Premium,8,4206,4962,689,3,No,No,Yes,3,0,2,Monthly,16.99,100,7500,12,0.18,7.37,1
PBG-200143,57,Northern Ireland,Plus,59,4937,,632,2,No,No,Yes,2,0,5,Monthly,7,65,25000,48,0.08,9.3,1
PBG-200716,23,Scotland,Everyday,46,3078,585,821,2,Yes,No,No,1,1,3,Annual,0,85,2000,12,0.27,4.56,1
PBG-200050,64,London,Plus,25,2896,2748,703,1,Yes,No,Yes,0,0,4,Annual,7,80,10000,24,0.15,7.19,0
PBG-200502,49,South East,Everyday,27,5728,2567,,5,Yes,No,Yes,1,0,5,Monthly,0,83,25000,12,0.2,6.42,1
PBG-201087,20,West Midlands,Everyday,47,3262,1454,690,1,No,No,Yes,1,0,4,Annual,0,98,5000,24,0.13,6.72,1
PBG-200351,42,East Midlands,Everyday,54,4327,4788,615,2,Yes,No,No,4,0,3,No fixed term,0,50,3000,60,0.22,9.99,1
PBG-200612,51,,Everyday,40,2915,1262,674,2,Yes,No,Yes,1,0,3,Annual,0,64,5000,12,0.11,6.42,1
PBG-200828,22,North West,Everyday,44,3576,,587,4,No,No,Yes,5,0,4,No fixed term,0,100,10000,36,0.12,12.12,1
PBG-201053,23,South West,Premium,35,3288,959,723,3,Yes,No,No,1,0,3,Annual,16.99,77,10000,24,0.28,5.82,1
PBG-200258,,Scotland,Everyday,31,1771,1772,565,2,Yes,No,Yes,2,1,5,Annual,0,100,1000,36,0.11,11.26,0
PBG-200072,46,North East,Premium,39,5629,1064,706,3,No,No,Yes,8,1,4,No fixed term,16.99,63,3000,24,0.3,8.54,1
PBG-200453,38,West Midlands,Everyday,36,1627,922,709,2,No,No,No,2,0,4,Annual,0,50,7500,36,0.11,6.12,1
PBG-200965,29,East Midlands,Plus,30,2002,554,566,4,No,No,Yes,1,1,3,Annual,7,,3000,48,0.07,11.61,1
PBG-200229,63,South West,Everyday,29,2729,2102,699,3,Yes,Yes,Yes,2,0,5,Monthly,0,55,7500,36,0.31,8.11,1
PBG-200789,28,South West,Plus,81,4625,5052,747,4,Yes,No,Yes,1,2,4,No fixed term,7,100,5000,24,0.29,5.95,1
PBG-200554,31,South West,Everyday,12,4704,3786,653,2,Yes,Yes,Yes,2,0,3,Monthly,0,78,2000,36,0.27,8.18,1
PBG-201146,23,South West,,22,3310,3085,575,3,Yes,No,No,0,0,,Monthly,16.99,29,5000,12,0.07,9.79,0
PBG-200560,41,South East,Plus,21,5058,3388,682,1,No,No,No,2,1,3,Annual,7,81,2000,60,0.17,7.95,1
